4553000,7.562,1,2024-04-28 01:44:47
4554000,106.1441,1,2024-04-28 01:44:47
4555000,16.2038,1,2024-04-28 01:44:47
4548000,2.3352,0,2024-04-28 01:44:53
4547000,3.56,0,2024-04-28 01:44:53
4546000,3.1781,0,2024-04-28 01:44:53
4545000,14.6443,0,2024-04-28 01:44:53
4543000,5.33,0,2024-04-28 01:44:53
4551000,0.0437,1,2024-04-28 01:44:53
4552000,21.563,1,2024-04-28 01:44:53
4553000,7.562,1,2024-04-28 01:44:53
4554000,106.1441,1,2024-04-28 01:44:53
4555000,12.6438,1,2024-04-28 01:44:53
4548000,2.3352,0,2024-04-28 01:44:58
4547000,3.56,0,2024-04-28 01:44:58
4546000,4.4458,0,2024-04-28 01:44:58
4545000,14.6443,0,2024-04-28 01:44:58
4543000,5.33,0,2024-04-28 01:44:58
4551000,0.0437,1,2024-04-28 01:44:58
4552000,18.563,1,2024-04-28 01:44:58
4553000,7.562,1,2024-04-28 01:44:58
4554000,106.1441,1,2024-04-28 01:44:58
4555000,12.6438,1,2024-04-28 01:44:58
4548000,2.3352,0,2024-04-28 01:45:03
4547000,3.56,0,2024-04-28 01:45:03
4546000,1.4342,0,2024-04-28 01:45:03
4545000,15.9123,0,2024-04-28 01:45:03
4543000,5.33,0,2024-04-28 01:45:03
4551000,4.1054,1,2024-04-28 01:45:03
4552000,15.003,1,2024-04-28 01:45:03
4553000,83.6181,1,2024-04-28 01:45:03
4554000,5.4425,1,2024-04-28 01:45:03
4555000,12.6438,1,2024-04-28 01:45:03
4548000,2.336,0,2024-04-28 01:45:08
4547000,5.3039,0,2024-04-28 01:45:08
4546000,2.7018,0,2024-04-28 01:45:08
4545000,14.6443,0,2024-04-28 01:45:08
4543000,5.33,0,2024-04-28 01:45:08
4551000,3.6037,1,2024-04-28 01:45:08
4552000,0.003,1,2024-04-28 01:45:08
4553000,22.562,1,2024-04-28 01:45:08
4554000,5.4425,1,2024-04-28 01:45:08
4555000,12.1987,1,2024-04-28 01:45:08
4548000,5.9002,0,2024-04-28 01:45:13
4547000,2.6143,0,2024-04-28 01:45:13
4546000,1.8097,0,2024-04-28 01:45:13
4545000,14.6443,0,2024-04-28 01:45:13
4543000,5.7803,0,2024-04-28 01:45:13
4551000,0.0437,1,2024-04-28 01:45:13
4552000,3.563,1,2024-04-28 01:45:13
4553000,22.562,1,2024-04-28 01:45:13
4554000,5.4425,1,2024-04-28 01:45:13
4555000,12.1987,1,2024-04-28 01:45:13
4548000,2.3434,0,2024-04-28 01:45:19
4547000,2.6143,0,2024-04-28 01:45:19
4546000,4.1021,0,2024-04-28 01:45:19
4545000,14.6443,0,2024-04-28 01:45:19
4543000,5.7803,0,2024-04-28 01:45:19
